# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
68.6812	88	3765.07	36.0396	6.0011	6295.9	0.00948135	0.603743	0.598019
69.6042	89	3658.77	31.0294	13.006	6313.96	0.00840951	0.584387	0.579472
70.5271	90	3684.3	47.0675	6.0011	6213.47	0.012614	0.600528	0.592953
71.4501	91	3877.27	40.0489	9.00247	6299.54	0.0102236	0.621841	0.615484
72.373	92	4034.23	47.0704	10.0031	6320.2	0.0115332	0.645754	0.638307
73.296	93	4678.71	57.0994	17.0088	5975.42	0.0120569	0.792549	0.782993
74.2189	94	5946.6	62.1176	29.0257	4585.77	0.0103379	1.3103	1.29675
75.1419	95	7299.69	62.1214	100.313	2784.79	0.00843833	2.64358	2.62127
76.0648	96	8063.08	77.1862	337.535	1579.69	0.00948202	5.15309	5.10423
76.9878	97	7390.58	54.0892	781.533	788.866	0.00726549	9.43718	9.36861
77.9107	98	4587.93	36.0418	1034.73	393.975	0.00779456	11.7367	11.6452
78.8337	99	2357.12	24.0176	991.773	222.599	0.0100866	10.697	10.5891
79.7566	100	1213.72	8.00195	915.66	198.267	0.00654972	6.16202	6.12166
80.6796	101	698.906	5.00076	937.955	157.776	0.0071043	4.46142	4.42972
81.6025	102	491.384	10.0031	959.8	148.699	0.0199508	3.37184	3.30456
82.5255	103	395.937	6.0011	896.737	143.645	0.0149304	2.79813	2.75635
83.4484	104	289.561	2.00012	891.286	114.441	0.00686004	2.54771	2.53023
84.3714	105	257.021	6.0011	965.346	116.427	0.0228159	2.25912	2.20758
85.2943	106	217.45	3.00027	986.957	97.2991	0.0136098	2.26569	2.23486
86.2173	107	204.268	9.00247	1046	94.2822	0.0422115	2.26204	2.16656
87.1402	108	189.099	3.00027	1062.14	92.2819	0.0156184	2.08165	2.04914
88.0632	109	189.099	2.00012	1149.19	99.3361	0.0104664	1.92376	1.90362
88.9861	110	172.92	2.00012	1159.85	75.1857	0.0114345	2.3265	2.2999
89.9091	111	188.122	5.00076	1087.05	73.1721	0.0258943	2.63929	2.57095
90.8321	112	149.691	6.0011	1236.23	83.216	0.0385447	1.87094	1.79882
91.755	113	163.816	2.00012	1183.65	73.1721	0.0120623	2.26612	2.23878
92.678	114	167.867	4.00049	1244.08	60.1286	0.0232766	2.85833	2.7918
93.6009	115	131.527	8.00195	1328.02	59.1173	0.05735	2.3602	2.22484
94.5239	116	130.526	3.00027	1423.87	74.1722	0.0224695	1.80023	1.75978
95.4468	117	131.535	3.00027	1372.83	60.1175	0.0223011	2.23787	2.18796
96.3698	118	125.495	4.00049	1378	62.129	0.030893	2.08429	2.0199
97.2927	119	124.472	5.00076	1470.24	63.1292	0.0386242	2.05091	1.9717
98.2157	120	98.2943	4.00049	1410.31	65.1412	0.0391075	1.57035	1.50894
99.1386	121	99.3125	4.00049	1431.42	41.0539	0.038722	2.51652	2.41908
100.062	122	92.2649	1.00003	1388.33	65.1372	0.0107225	1.43182	1.41647
100.985	123	119.449	4.00049	1485.76	54.1087	0.0324059	2.28151	2.20757
101.907	124	111.378	3.00027	1483.76	41.0539	0.0262312	2.78604	2.71296
102.83	125	102.319	1.00003	1525.76	43.0669	0.00967907	2.39903	2.37581
103.753	126	94.2765	3.00027	1526.38	44.0619	0.0308427	2.20773	2.13964
104.676	127	92.2593	3.00027	1532.76	41.0564	0.0314958	2.32021	2.24713
