# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
24.1489	38	147.331	1.00002	1392.2	0	0.00674179	0	0
24.7844	39	112.192	1.00002	1446.6	0	0.00883469	0	0
25.4199	40	115.202	0	1680.36	0	0	0	0
26.0554	41	172.458	1.00002	2234.89	0	0.00576516	0	0
26.6909	42	421.702	1.00002	2749.87	1.00002	0.00236577	422.695	421.695
27.3264	43	1379.73	12.0026	3118.12	9.00151	0.00862421	154.611	153.277
27.9619	44	4057.77	19.0055	3374.4	44.0296	0.0046619	92.5917	92.1601
28.5974	45	9152.18	38.0232	2502.01	66.0666	0.00413736	139.105	138.53
29.2329	46	14720.6	72.0825	1472.88	105.169	0.00487285	140.657	139.971
29.8684	47	18139.5	92.1322	784.845	129.255	0.00505342	141.052	140.339
30.6435	48	17722.3	89.1211	422.819	173.458	0.0050036	102.684	102.17
31.4551	49	14478.1	99.1529	263.126	186.53	0.0068019	78.1496	77.618
32.2667	50	11043.5	66.071	161.435	292.318	0.00594719	38.0052	37.7792
33.0783	51	8748.95	63.0626	69.0812	310.466	0.00715643	28.3832	28.18
33.8899	52	7272.21	48.0352	36.0209	325.632	0.00656196	22.4801	22.3326
34.7016	53	6889.7	43.0282	18.0049	374.128	0.00620653	18.5304	18.4154
35.5132	54	6597.82	44.0309	15.0034	364.048	0.00662931	18.2444	18.1235
36.3248	55	6510.82	40.0244	5.00053	325.632	0.00610981	20.1173	19.9944
37.1364	56	6561.79	53.0429	6.00055	369.071	0.00801878	17.9229	17.7792
37.948	57	6460.51	52.0429	3.00014	348.85	0.00799116	18.6686	18.5194
38.7596	58	6732.04	65.0646	2.00006	377.162	0.00957239	18.0217	17.8492
39.5712	59	6512.7	94.1351	3.00014	376.151	0.0142481	17.5643	17.3141
40.3828	60	6263.97	136.287	4.00024	395.376	0.021294	16.1878	15.8431
41.1945	61	6092.2	335.724	5.00038	398.425	0.052229	16.1333	15.2907
42.0061	62	6014.55	525.202	3.00014	392.351	0.0803092	16.6681	15.3295
42.8177	63	5765.82	828.409	2.00006	404.486	0.125626	16.3027	14.2547
43.6293	64	5340.85	1045.6	2.00006	407.549	0.163722	15.6704	13.1048
44.4409	65	5245.23	1289.27	1.00002	399.438	0.197301	16.3592	13.1315
45.2525	66	5202.99	1413.34	2.00006	410.574	0.213614	16.1148	12.6725
46.0641	67	5217.87	1478.11	0	467.331	0.220745	14.3281	11.1653
46.8757	68	4921.74	1606.81	0	402.461	0.24612	16.2216	12.2291
47.6874	69	4941.35	1587.92	1.00002	439.94	0.2432	14.8413	11.2319
48.499	70	4816.12	1585.01	0	426.767	0.247614	14.9991	11.2851
49.3106	71	4878.6	1563.82	0	399.437	0.242738	16.1288	12.2137
50.1222	72	4833.78	1592.31	1.00002	413.599	0.247788	15.537	11.6871
50.9338	73	4874.6	1523.99	1.00002	408.549	0.238175	15.6618	11.9315
51.7454	74	4818.65	1594.21	2.00006	431.833	0.248595	14.8503	11.1586
52.557	75	4737.26	1637.38	1.00002	435.886	0.256859	14.6246	10.8681
53.3686	76	4612.83	1564.82	1.00005	454.146	0.253304	13.6028	10.1571
54.1803	77	4761.7	1606.96	3.00014	411.587	0.252323	15.4734	11.5691
54.9919	78	4774.59	1445.6	1.00002	451.091	0.232404	13.7892	10.5845
55.8035	79	4793.6	1414.21	0	445.022	0.227812	13.9494	10.7716
56.6151	80	5055.88	1257.03	3.00014	446.022	0.199121	14.1538	11.3355
57.4267	81	5033.37	1086.89	0	425.767	0.177589	14.3747	11.8219
58.2383	82	5365.48	820.331	1.00002	389.315	0.132615	15.8889	13.7818
59.0499	83	5538.13	649.427	1.00002	418.676	0.104957	14.7789	13.2277
59.8615	84	5748.35	482.58	2.00006	415.638	0.0774491	14.9913	13.8302
60.6732	85	5855.82	329.663	0	392.339	0.0532962	15.7656	14.9254
61.4848	86	6017.77	211.689	1.00002	434.886	0.0339819	14.3243	13.8376
62.2964	87	5871.6	151.358	0	432.873	0.0251302	13.9139	13.5643
63.108	88	6045.06	103.162	2.00006	413.65	0.0167792	14.8633	14.6139
63.9196	89	6064.9	63.0606	1.00002	454.146	0.0102906	13.4934	13.3545
64.7312	90	5944.71	55.0462	2.00006	431.833	0.00917475	13.8937	13.7662
65.5428	91	5997.73	45.0323	1.00002	443.994	0.00745227	13.61	13.5086
66.3544	92	5890.74	35.0187	0	487.625	0.00590957	12.1523	12.0805
67.1661	93	5988.53	41.0257	1.00002	447.077	0.0068041	13.4866	13.3949
67.9777	94	5878.54	42.0269	0	431.846	0.00709847	13.7099	13.6126
68.7893	95	5956.7	36.0209	1.00002	459.231	0.00601077	13.0495	12.971
69.6009	96	6009.96	40.0244	2.00006	481.565	0.00661563	12.5632	12.4801
70.4125	97	6073.92	39.0232	9.00124	461.231	0.0063837	13.2535	13.1689
71.2241	98	5842.67	40.0244	45.0337	543.516	0.00680376	10.8234	10.7498
72.0357	99	5717.64	35.0198	147.335	523.202	0.00608758	10.9951	10.9282
72.8473	100	5207.61	30.0137	390.351	591.303	0.00573041	8.85777	8.80701
73.659	101	4878.15	23.0081	844.928	577.051	0.00469441	8.49346	8.45358
74.4706	102	4583.97	28.012	1550.38	518.074	0.00607374	8.90217	8.8481
75.2822	103	3749.57	17.0044	2505.09	442.981	0.00451455	8.5028	8.46442
76.0938	104	2902.96	20.0067	3622.41	369.071	0.00684466	7.9198	7.86559
76.9054	105	2158.56	6.00055	4533.99	267.086	0.00277218	8.10438	8.08191
77.717	106	1531.27	4.00024	5557.56	197.595	0.00260556	7.76982	7.74957
78.5286	107	1050.7	1.00002	6071.11	194.577	0.000950858	5.40506	5.39992
79.3402	108	744.437	4.00024	6522.05	133.271	0.00534479	5.61592	5.58591
80.1519	109	496.746	1.00002	6826.58	90.1238	0.00200909	5.52292	5.51182
80.9635	110	354.915	1.00002	6806	62.0587	0.0028097	5.73513	5.71902
81.7751	111	305.419	1.00002	6893	67.0686	0.00326356	4.56874	4.55383
82.5867	112	245.92	2.00006	6547.25	57.0496	0.00806735	4.3457	4.31064
83.3983	113	201.619	1.00002	6548.91	42.0269	0.00493545	4.82117	4.79738
84.2099	114	177.48	0	6190.33	46.0323	0	3.85555	3.85555
85.0215	115	146.326	1.00002	5873.45	40.0244	0.00678776	3.68091	3.65592
85.8332	116	134.279	5.00038	5634.46	31.0147	0.0359018	4.49075	4.32953
86.6448	117	122.228	1.00002	5552.88	18.0049	0.00811518	6.8441	6.78856
87.4564	118	99.1499	1.00002	5174.65	27.0111	0.00998519	3.70773	3.6707
88.268	119	114.199	1.00002	5063.05	22.0074	0.00868078	5.23455	5.18911
89.0796	120	91.1266	0	4936.01	20.0061	0	4.55494	4.55494
89.8912	121	91.1266	0	4598.93	16.0039	0	5.69402	5.69402
90.7028	122	74.0837	2.00006	4647.91	12.0022	0.0262876	6.33915	6.17251
91.5144	123	71.077	0	4235.39	12.0022	0	5.922	5.922
92.3261	124	62.0587	1.00002	4270.13	16.0039	0.0158585	3.94021	3.87772
93.1377	125	51.0397	0	4155.94	15.0034	0	3.40187	3.40187
93.9493	126	70.0749	2.00006	4097.95	11.0018	0.0277497	6.55117	6.36937
94.7609	127	49.0367	0	3840.02	3.00023	0	16.3443	16.3443
95.5725	128	36.0198	1.00002	3739.57	5.00038	0.027013	7.4034	7.20341
96.3841	129	34.0177	0	3685.44	5.00038	0	6.80301	6.80301
97.1957	130	53.0429	1.00002	3662.18	9.00124	0.0185041	6.00394	5.89285
98.0073	131	53.0429	0	3534.56	7.00075	0	7.57675	7.57675
