# depth_nm	scan	16O-	18O-	Si-	WO3-	f18 = 18O-/(16O-+18O-)	O_over_W = (16O-+18O-)/WO3-	16O-_over_WO3-
27.8413	36	1111.59	3.00027	1660.85	23.019	0.00269182	48.4205	48.2902
28.6147	37	3108.01	16.0078	1643.35	106.344	0.00512411	29.3765	29.2259
29.3881	38	7526.55	26.0207	1344.3	528.704	0.00344527	14.2851	14.2359
30.1659	39	11949.1	54.0892	695.775	2216.55	0.00450623	5.41527	5.39086
30.9606	40	13569.3	60.1138	309.989	5665.16	0.0044106	2.40583	2.39522
31.7554	41	11600.4	52.0891	112.398	8524.31	0.00447019	1.36698	1.36087
32.5501	42	8469.29	46.0675	31.0313	8607.68	0.00540993	0.989275	0.983923
33.3448	43	5957.1	37.0418	11.0037	6860.53	0.00617967	0.873714	0.868315
34.1396	44	4995.9	29.0275	5.00076	5679.28	0.00577669	0.884783	0.879672
34.9343	45	5003.44	20.0134	0	5506.53	0.003984	0.912273	0.908639
35.729	46	5137.38	36.0396	0	5213.24	0.0069663	0.992363	0.98545
36.5238	47	5040.06	35.0374	3.00027	5064.69	0.0069038	1.00205	0.995137
37.3185	48	5331.78	34.0374	0	4980.46	0.00634338	1.07737	1.07054
38.1132	49	5249.34	35.0374	0	5036.32	0.00663038	1.04925	1.0423
38.908	50	5216.79	48.0734	0	4834.31	0.00913098	1.08906	1.07912
39.7027	51	5190.11	49.0764	0	4724.78	0.00936718	1.10888	1.09849
40.4974	52	4940.21	89.2426	0	4571.94	0.017744	1.10007	1.08055
41.2922	53	4743.45	182.007	0	4349.76	0.0369524	1.13235	1.09051
42.0869	54	4365.69	332.41	0	4242.54	0.070754	1.10738	1.02903
42.8816	55	4146.9	575.151	0	3857.64	0.121801	1.22408	1.07499
43.6764	56	3724.47	755.232	0	3655.18	0.16859	1.22558	1.01896
44.4711	57	3470.74	1023.56	0	3408.02	0.227746	1.31874	1.0184
45.2658	58	3106.76	1292.17	0	2953.25	0.293747	1.48952	1.05198
46.0606	59	2690.3	1626.61	0	2630.29	0.3768	1.64123	1.02281
46.8553	60	2567.71	1707.44	0	2429.19	0.399387	1.75991	1.05702
47.65	61	2433.27	1785.86	1.00003	2256.87	0.423276	1.86946	1.07816
48.4448	62	2375.5	1879.05	0	2138.83	0.441657	1.98919	1.11065
49.2395	63	2276.51	1982.53	0	2003.57	0.465488	2.12572	1.13623
50.0342	64	2233.46	1958.18	0	1951.92	0.467164	2.14745	1.14424
50.829	65	2308.04	2001.71	0	2050.43	0.464461	2.10187	1.12563
51.6237	66	2222.35	1912	0	2053.78	0.462467	2.01305	1.08208
52.4184	67	2304.64	2017.68	0	2021.21	0.466806	2.13848	1.14022
53.2132	68	2283.6	1989.05	0	2042.58	0.465531	2.09179	1.118
54.0079	69	2279.85	1999.09	0	1986.38	0.467193	2.15414	1.14774
54.8026	70	2300.73	2006.28	0	2028.42	0.465818	2.12333	1.13424
55.5974	71	2346.34	2080.92	0	2122.77	0.470025	2.0856	1.10532
56.3921	72	2401.26	1865.55	0	2081.96	0.437223	2.04942	1.15337
57.1868	73	2476.44	1868.59	0	2217.09	0.430052	1.95979	1.11698
57.9816	74	2760.49	1736.68	0	2411.68	0.386171	1.86474	1.14463
58.7763	75	2794.9	1491.24	0	2716.13	0.347922	1.57803	1.029
59.571	76	3098.7	1205.64	0	3079.12	0.280099	1.39792	1.00636
60.3658	77	3545.4	954.615	0	3414.6	0.212136	1.31787	1.0383
61.1605	78	3736.58	637.431	0	3639	0.145732	1.20198	1.02681
61.9552	79	3981.26	455.295	0	3808.97	0.102624	1.16476	1.04523
62.75	80	4074.33	245.85	0	3935.75	0.0569073	1.09768	1.03521
63.5447	81	4174.71	146.663	0	3957.34	0.0339391	1.09199	1.05493
64.3394	82	4233.41	71.1586	0	4128.99	0.0165309	1.04252	1.02529
65.1342	83	4188.31	50.0764	0	4016.35	0.011815	1.05528	1.04282
65.9289	84	4254.41	36.0418	0	4066.29	0.00840047	1.05513	1.04626
66.7236	85	4312.44	15.0069	0	4043.67	0.00346783	1.07018	1.06647
67.5184	86	4204.85	17.0088	0	3965.17	0.00402875	1.06474	1.06045
68.3131	87	4388.77	13.0052	0	3989.94	0.00295453	1.10322	1.09996
69.1078	88	4279.05	11.0037	0	4028.5	0.00256493	1.06493	1.06219
69.9026	89	4297.31	11.0037	0	4014.32	0.00255406	1.07323	1.07049
70.6973	90	4408.27	11.0037	0	3970.99	0.00248993	1.11289	1.11012
71.492	91	4350.84	8.00195	0	4038.35	0.0018358	1.07936	1.07738
72.2868	92	4461.87	11.0037	1.00003	3801.79	0.00246009	1.17652	1.17363
73.0815	93	4419.4	9.00247	5.00076	3291.23	0.00203289	1.34551	1.34278
73.8762	94	4358.51	16.0078	12.0044	2851.48	0.00365933	1.53412	1.52851
74.671	95	4372.81	5.00076	30.0275	2118.65	0.0011423	2.06632	2.06396
75.4657	96	4670.04	14.006	80.2009	1504.19	0.00299015	3.11401	3.1047
76.2604	97	4654.33	8.00244	157.767	921.108	0.0017164	5.06166	5.05297
77.0552	98	4552.32	10.0031	351.89	453.548	0.00219253	10.0592	10.0371
77.8499	99	4153.37	7.00192	558.652	285.565	0.00168301	14.5689	14.5444
78.6446	100	3347.66	6.0011	737.621	149.705	0.00178942	22.4018	22.3617
79.4394	101	2434.4	1.00003	893.343	77.1862	0.000410623	31.5522	31.5393
80.2341	102	1651.31	5.00076	982.582	42.0539	0.00301921	39.3855	39.2665
81.0288	103	1028.95	1.00003	1021.07	27.0223	0.000970952	38.1148	38.0778
81.8236	104	637.352	2.00012	1028.21	24.0191	0.00312836	26.6185	26.5353
82.6183	105	383.5	0	1100.02	5.00107	0	76.6836	76.6836
83.413	106	224.573	0	1075.22	3.00027	0	74.8508	74.8508
84.2078	107	137.587	0	1159.93	4.00073	0	34.3905	34.3905
85.0025	108	94.2707	0	1277.11	3.00027	0	31.4207	31.4207
85.7972	109	80.196	0	1291.83	3.00027	0	26.7295	26.7295
86.592	110	68.1457	1.00003	1427.41	1.00003	0.0144627	69.1436	68.1436
87.3867	111	51.0795	0	1464.39	2.00012	0	25.5382	25.5382
88.1814	112	59.1173	0	1490.58	1.00003	0	59.1155	59.1155
88.9762	113	51.0795	0	1543.86	1.00003	0	51.078	51.078
89.7709	114	45.0619	0	1662.4	1.00003	0	45.0605	45.0605
90.5656	115	57.0994	0	1663.85	0	0	0	0
91.3604	116	47.0675	1.00003	1781.81	0	0.0208047	0	0
92.1551	117	50.0764	0	1836.81	0	0	0	0
92.9498	118	41.0514	0	1827.56	1.00003	0	41.0501	41.0501
93.7446	119	37.0418	0	1923.5	0	0	0	0
94.5393	120	44.0619	0	1964.33	0	0	0	0
95.334	121	50.0764	0	1900.88	1.00003	0	50.0749	50.0749
96.1288	122	40.0489	0	1992.19	0	0	0	0
96.9235	123	40.0514	0	2024.53	0	0	0	0
97.7182	124	34.0353	0	1925.88	0	0	0	0
98.513	125	37.0418	0	2027.4	0	0	0	0
99.3077	126	41.0539	0	2048.27	0	0	0	0
100.102	127	41.0514	1.00003	2006.89	0	0.0237811	0	0
100.897	128	32.0313	0	2020.72	0	0	0	0
101.692	129	41.0514	1.00003	2025.13	0	0.0237811	0	0
