# depth_nm	scan	16OCs2+	18OCs2+	SiCs+	WCs+	f18 = 18OCs2+/(16OCs2++18OCs2+)	O_over_W = (16OCs2++18OCs2+)/WCs+	16OCs2+_over_WCs+
58.5209	75	4307.32	1413.12	4.00024	899.31	0.24703	6.36093	4.78959
59.3315	76	4620.56	991.923	1.00002	934.249	0.176735	6.00748	4.94575
60.142	77	4951.49	694.347	1.00002	881.759	0.122984	6.40293	5.61547
60.9526	78	5192.57	426.793	1.00005	834.615	0.0759504	6.73289	6.22152
61.7631	79	5138.02	245.928	2.00006	876.65	0.045678	6.1415	5.86097
62.5737	80	5345.96	136.283	1.00005	867.406	0.024859	6.32028	6.16316
63.3842	81	5405.18	77.0906	1.00002	895.136	0.0140618	6.12451	6.03839
64.1948	82	5443.74	62.0587	1.00002	970.343	0.0112715	5.67408	5.61012
65.0053	83	5304.77	34.0177	3.00023	950.717	0.00637179	5.61554	5.57976
65.8159	84	5431.94	25.0103	0	935.365	0.0045832	5.83404	5.8073
66.6265	85	5484.58	18.0049	0	924.989	0.00327209	5.94881	5.92934
67.437	86	5436.85	11.0018	2.00006	909.534	0.00201948	5.98971	5.97762
68.2476	87	5513.61	17.0044	1.00008	921.903	0.0030746	5.99913	5.98068
69.0581	88	4973.61	18.0049	3.00023	807.878	0.00360704	6.17868	6.15639
69.8687	89	5068.05	5.00053	7.00081	880.785	0.000985705	5.75969	5.75402
70.6792	90	4909.96	7.00075	30.0147	903.366	0.0014238	5.44293	5.43518
71.4898	91	4694.9	15.0034	72.0814	910.591	0.00318551	5.17236	5.15588
72.3003	92	4278.67	10.0015	190.565	895.143	0.00233208	4.79105	4.77988
73.1109	93	3780.6	8.00098	446.035	939.394	0.00211186	4.03302	4.0245
73.9214	94	3265.96	9.00124	997.046	872.514	0.0027485	3.75347	3.74316
74.732	95	2765.75	7.00075	1651.31	770	0.00252484	3.60097	3.59188
75.5425	96	2268.9	9.00124	2529.94	614.749	0.00395154	3.70542	3.69078
76.3531	97	1899.1	3.00014	3469.21	509.947	0.00157728	3.72999	3.7241
77.1636	98	1415.12	2.00018	4184.07	356.948	0.00141144	3.97011	3.9645
77.9742	99	1160.34	4.00024	5051.88	261.045	0.00343564	4.4603	4.44498
78.7847	100	842.797	4.00024	5438.83	169.437	0.00472397	4.9977	4.97409
79.5953	101	603.561	1.00002	5946.3	114.199	0.00165412	5.29394	5.28518
80.4059	102	463.259	2.00006	5954.11	97.1468	0.00429881	4.78924	4.76865
81.2164	103	324.602	2.00006	6032.8	65.0646	0.00612384	5.01967	4.98893
82.027	104	217.722	0	5984.72	61.0587	0	3.56578	3.56578
82.8375	105	194.577	1.00002	5860.03	57.0496	0.00511316	3.42818	3.41065
83.6481	106	174.469	1.00002	5853.65	39.0232	0.0056991	4.49653	4.4709
84.4586	107	137.287	1.00002	5492.49	38.0221	0.00723144	3.63703	3.61073
85.2692	108	117.209	0	5205.16	37.0209	0	3.16603	3.16603
86.0797	109	113.195	1.00002	4962.13	18.0049	0.00875706	6.34244	6.2869
86.8903	110	105.169	0	4733.17	21.0067	0	5.00642	5.00642
87.7008	111	101.159	2.00006	4485.96	17.0044	0.0193881	6.06661	5.94899
88.5114	112	94.1351	2.00006	4358.12	22.0074	0.0208047	4.36831	4.27743
89.3219	113	84.1079	0	4261.74	14.003	0	6.00642	6.00642
90.1325	114	70.0749	0	4023.83	14.003	0	5.00428	5.00428
90.943	115	69.0727	2.00006	3920.08	16.0039	0.028141	4.44097	4.31599
91.7536	116	77.0906	0	3767.74	9.00124	0	8.56445	8.56445
92.5641	117	58.0514	0	3731.48	8.00098	0	7.25554	7.25554
93.3747	118	65.0665	1.00002	3656.35	6.00055	0.0151365	11.0101	10.8434
94.1853	119	47.0337	0	3430.23	6.00055	0	7.83824	7.83824
94.9958	120	46.0323	1.00002	3293.38	4.00024	0.0212623	11.7574	11.5074
95.8064	121	54.0445	0	3277.59	5.00038	0	10.8081	10.8081
96.6169	122	57.0496	0	3223.89	4.00024	0	14.2615	14.2615
97.4275	123	57.0496	0	3129.53	9.00124	0	6.33798	6.33798
